id,school,state,year,applied,admitted
210610,Saint Maria Goretti Hs,Maryland,2019-20,NA,NA
210610,Saint Maria Goretti Hs,Maryland,2020-21,NA,NA
210610,Saint Maria Goretti Hs,Maryland,2021-22,NA,NA
210610,Saint Maria Goretti Hs,Maryland,2022-23,NA,NA
210015,Saint Mary'S High School,Maryland,2013-14,28,<10
210015,Saint Mary'S High School,Maryland,2014-15,38,20
210015,Saint Mary'S High School,Maryland,2015-16,21,10
210015,Saint Mary'S High School,Maryland,2016-17,35,21
210015,Saint Mary'S High School,Maryland,2017-18,39,19
210015,Saint Mary'S High School,Maryland,2018-19,41,20
210015,Saint Mary'S High School,Maryland,2019-20,33,16
210015,Saint Mary'S High School,Maryland,2020-21,46,25
210015,Saint Mary'S High School,Maryland,2021-22,51,33
210015,Saint Mary'S High School,Maryland,2022-23,50,19
210703,Saint Marys Ryken High School,Maryland,2013-14,33,17
210703,Saint Marys Ryken High School,Maryland,2014-15,35,22
210703,Saint Marys Ryken High School,Maryland,2015-16,26,<10
210703,Saint Marys Ryken High School,Maryland,2016-17,46,21
210703,Saint Marys Ryken High School,Maryland,2017-18,36,16
210703,Saint Marys Ryken High School,Maryland,2018-19,29,12
210703,Saint Marys Ryken High School,Maryland,2019-20,35,16
210703,Saint Marys Ryken High School,Maryland,2020-21,30,15
210703,Saint Marys Ryken High School,Maryland,2021-22,49,27
210703,Saint Marys Ryken High School,Maryland,2022-23,28,<10
210295,Saint Pauls School For Boys,Maryland,2013-14,24,11
210295,Saint Pauls School For Boys,Maryland,2014-15,27,19
210295,Saint Pauls School For Boys,Maryland,2015-16,26,11
210295,Saint Pauls School For Boys,Maryland,2016-17,22,11
210295,Saint Pauls School For Boys,Maryland,2017-18,27,15
210295,Saint Pauls School For Boys,Maryland,2018-19,30,15
210295,Saint Pauls School For Boys,Maryland,2019-20,16,10
210295,Saint Pauls School For Boys,Maryland,2020-21,34,16
210295,Saint Pauls School For Boys,Maryland,2021-22,30,14
210295,Saint Pauls School For Boys,Maryland,2022-23,35,20
210296,Saint Pauls School For Girls,Maryland,2013-14,23,17
210296,Saint Pauls School For Girls,Maryland,2014-15,16,12
210296,Saint Pauls School For Girls,Maryland,2015-16,19,<10
210296,Saint Pauls School For Girls,Maryland,2016-17,17,<10
210296,Saint Pauls School For Girls,Maryland,2017-18,25,16
210296,Saint Pauls School For Girls,Maryland,2018-19,17,11
210296,Saint Pauls School For Girls,Maryland,2019-20,24,12
210296,Saint Pauls School For Girls,Maryland,2020-21,23,<10
210296,Saint Pauls School For Girls,Maryland,2021-22,25,12
210296,Saint Pauls School For Girls,Maryland,2022-23,36,21
210990,Saint Timothys School,Maryland,2013-14,NA,NA
210990,Saint Timothys School,Maryland,2014-15,NA,NA
210990,Saint Timothys School,Maryland,2015-16,NA,NA
210990,Saint Timothys School,Maryland,2016-17,NA,NA
210990,Saint Timothys School,Maryland,2017-18,12,<10
210990,Saint Timothys School,Maryland,2018-19,12,<10
210990,Saint Timothys School,Maryland,2019-20,12,<10
210990,Saint Timothys School,Maryland,2020-21,NA,NA
210990,Saint Timothys School,Maryland,2021-22,24,16
210990,Saint Timothys School,Maryland,2022-23,NA,NA
210695,Saint Vincent Pallotti Hs,Maryland,2013-14,24,11
210695,Saint Vincent Pallotti Hs,Maryland,2014-15,30,12
210695,Saint Vincent Pallotti Hs,Maryland,2015-16,28,<10
210695,Saint Vincent Pallotti Hs,Maryland,2016-17,34,10
210695,Saint Vincent Pallotti Hs,Maryland,2017-18,35,13
210695,Saint Vincent Pallotti Hs,Maryland,2018-19,39,14
210695,Saint Vincent Pallotti Hs,Maryland,2019-20,32,12
210695,Saint Vincent Pallotti Hs,Maryland,2020-21,15,<10
210695,Saint Vincent Pallotti Hs,Maryland,2021-22,31,17
210695,Saint Vincent Pallotti Hs,Maryland,2022-23,42,15
210496,Saints Peter And Paul Hs,Maryland,2013-14,NA,NA
210496,Saints Peter And Paul Hs,Maryland,2014-15,NA,NA
210496,Saints Peter And Paul Hs,Maryland,2015-16,10,<10
210496,Saints Peter And Paul Hs,Maryland,2016-17,NA,NA
210496,Saints Peter And Paul Hs,Maryland,2017-18,12,<10
210496,Saints Peter And Paul Hs,Maryland,2018-19,15,10
210496,Saints Peter And Paul Hs,Maryland,2019-20,11,<10
210496,Saints Peter And Paul Hs,Maryland,2020-21,11,<10
210496,Saints Peter And Paul Hs,Maryland,2021-22,13,10
210496,Saints Peter And Paul Hs,Maryland,2022-23,18,<10
210938,Salisbury School,Maryland,2013-14,NA,NA
210938,Salisbury School,Maryland,2014-15,NA,NA
210938,Salisbury School,Maryland,2015-16,NA,NA
210938,Salisbury School,Maryland,2016-17,NA,NA
210938,Salisbury School,Maryland,2017-18,11,<10
210938,Salisbury School,Maryland,2018-19,NA,NA
210938,Salisbury School,Maryland,2019-20,NA,NA
210938,Salisbury School,Maryland,2020-21,NA,NA
210938,Salisbury School,Maryland,2021-22,15,<10
210938,Salisbury School,Maryland,2022-23,NA,NA
210937,Sandy Spring Friends School,Maryland,2013-14,10,<10
210937,Sandy Spring Friends School,Maryland,2014-15,NA,NA
210937,Sandy Spring Friends School,Maryland,2015-16,25,13
210937,Sandy Spring Friends School,Maryland,2016-17,18,10
210937,Sandy Spring Friends School,Maryland,2017-18,35,12
210937,Sandy Spring Friends School,Maryland,2018-19,34,20
210937,Sandy Spring Friends School,Maryland,2019-20,24,13
210937,Sandy Spring Friends School,Maryland,2020-21,18,10
210937,Sandy Spring Friends School,Maryland,2021-22,34,10
210937,Sandy Spring Friends School,Maryland,2022-23,40,21
210119,Seed School Of Maryland,Maryland,2013-14,NA,NA
210119,Seed School Of Maryland,Maryland,2014-15,NA,NA
210119,Seed School Of Maryland,Maryland,2015-16,NA,NA
210119,Seed School Of Maryland,Maryland,2016-17,NA,NA
210119,Seed School Of Maryland,Maryland,2017-18,NA,NA
210119,Seed School Of Maryland,Maryland,2018-19,NA,NA
210119,Seed School Of Maryland,Maryland,2019-20,NA,NA
210119,Seed School Of Maryland,Maryland,2020-21,NA,NA
210119,Seed School Of Maryland,Maryland,2021-22,NA,NA
210119,Seed School Of Maryland,Maryland,2022-23,14,<10
210582,Seneca Valley High School,Maryland,2013-14,34,13
210582,Seneca Valley High School,Maryland,2014-15,43,22
210582,Seneca Valley High School,Maryland,2015-16,38,13
210582,Seneca Valley High School,Maryland,2016-17,41,12
210582,Seneca Valley High School,Maryland,2017-18,61,26
210582,Seneca Valley High School,Maryland,2018-19,78,32
210582,Seneca Valley High School,Maryland,2019-20,53,18
210582,Seneca Valley High School,Maryland,2020-21,48,23
210582,Seneca Valley High School,Maryland,2021-22,74,41
210582,Seneca Valley High School,Maryland,2022-23,84,42
210034,Seton Keough High School,Maryland,2013-14,25,11
210034,Seton Keough High School,Maryland,2014-15,14,<10
210034,Seton Keough High School,Maryland,2015-16,14,<10
210034,Seton Keough High School,Maryland,2016-17,14,<10
210034,Seton Keough High School,Maryland,2017-18,16,<10
210034,Seton Keough High School,Maryland,2018-19,NA,NA
210034,Seton Keough High School,Maryland,2019-20,NA,NA
210034,Seton Keough High School,Maryland,2020-21,NA,NA
210034,Seton Keough High School,Maryland,2021-22,NA,NA
210034,Seton Keough High School,Maryland,2022-23,NA,NA
210945,Severn School,Maryland,2013-14,35,21
210945,Severn School,Maryland,2014-15,30,16
210945,Severn School,Maryland,2015-16,36,14
210945,Severn School,Maryland,2016-17,32,15
210945,Severn School,Maryland,2017-18,51,28
210945,Severn School,Maryland,2018-19,39,16
210945,Severn School,Maryland,2019-20,46,32
210945,Severn School,Maryland,2020-21,47,26
210945,Severn School,Maryland,2021-22,39,15
210945,Severn School,Maryland,2022-23,52,29
210943,Severna Park Senior High Sch,Maryland,2013-14,144,88
210943,Severna Park Senior High Sch,Maryland,2014-15,139,83
210943,Severna Park Senior High Sch,Maryland,2015-16,120,58
210943,Severna Park Senior High Sch,Maryland,2016-17,154,88
210943,Severna Park Senior High Sch,Maryland,2017-18,135,62
210943,Severna Park Senior High Sch,Maryland,2018-19,168,89
210943,Severna Park Senior High Sch,Maryland,2019-20,164,87
210943,Severna Park Senior High Sch,Maryland,2020-21,161,87
210943,Severna Park Senior High Sch,Maryland,2021-22,230,136
210943,Severna Park Senior High Sch,Maryland,2022-23,162,77
210940,Sherwood High School,Maryland,2013-14,219,115
210940,Sherwood High School,Maryland,2014-15,153,88
210940,Sherwood High School,Maryland,2015-16,166,68
210940,Sherwood High School,Maryland,2016-17,206,114
210940,Sherwood High School,Maryland,2017-18,211,109
210940,Sherwood High School,Maryland,2018-19,206,124
210940,Sherwood High School,Maryland,2019-20,195,104
210940,Sherwood High School,Maryland,2020-21,184,124
210940,Sherwood High School,Maryland,2021-22,252,188
210940,Sherwood High School,Maryland,2022-23,275,203
210970,Smithsburg High School,Maryland,2013-14,NA,NA
210970,Smithsburg High School,Maryland,2014-15,26,19
210970,Smithsburg High School,Maryland,2015-16,12,<10
210970,Smithsburg High School,Maryland,2016-17,13,<10
210970,Smithsburg High School,Maryland,2017-18,26,14
210970,Smithsburg High School,Maryland,2018-19,26,14
210970,Smithsburg High School,Maryland,2019-20,16,<10
210970,Smithsburg High School,Maryland,2020-21,12,<10
210970,Smithsburg High School,Maryland,2021-22,16,<10
210970,Smithsburg High School,Maryland,2022-23,15,10
210975,Snow Hill High School,Maryland,2013-14,12,<10
210975,Snow Hill High School,Maryland,2014-15,NA,NA
210975,Snow Hill High School,Maryland,2015-16,NA,NA
210975,Snow Hill High School,Maryland,2016-17,NA,NA
210975,Snow Hill High School,Maryland,2017-18,14,10
210975,Snow Hill High School,Maryland,2018-19,NA,NA
210975,Snow Hill High School,Maryland,2019-20,11,<10
210975,Snow Hill High School,Maryland,2020-21,11,<10
210975,Snow Hill High School,Maryland,2021-22,NA,NA
210975,Snow Hill High School,Maryland,2022-23,NA,NA
211005,South Carroll High School,Maryland,2013-14,33,20
211005,South Carroll High School,Maryland,2014-15,39,23
211005,South Carroll High School,Maryland,2015-16,39,16
211005,South Carroll High School,Maryland,2016-17,55,31
211005,South Carroll High School,Maryland,2017-18,52,24
211005,South Carroll High School,Maryland,2018-19,59,34
211005,South Carroll High School,Maryland,2019-20,36,19
211005,South Carroll High School,Maryland,2020-21,53,26
211005,South Carroll High School,Maryland,2021-22,59,40
211005,South Carroll High School,Maryland,2022-23,45,26
210616,South Hagerstown High School,Maryland,2013-14,19,<10
210616,South Hagerstown High School,Maryland,2014-15,12,<10
210616,South Hagerstown High School,Maryland,2015-16,14,<10
210616,South Hagerstown High School,Maryland,2016-17,24,<10
210616,South Hagerstown High School,Maryland,2017-18,17,10
210616,South Hagerstown High School,Maryland,2018-19,28,10
210616,South Hagerstown High School,Maryland,2019-20,16,<10
210616,South Hagerstown High School,Maryland,2020-21,30,16
210616,South Hagerstown High School,Maryland,2021-22,36,20
210616,South Hagerstown High School,Maryland,2022-23,30,13
210494,South River High School,Maryland,2013-14,141,76
210494,South River High School,Maryland,2014-15,135,74
210494,South River High School,Maryland,2015-16,123,42
210494,South River High School,Maryland,2016-17,128,69
210494,South River High School,Maryland,2017-18,145,70
210494,South River High School,Maryland,2018-19,141,68
210494,South River High School,Maryland,2019-20,147,77
210494,South River High School,Maryland,2020-21,151,75
210494,South River High School,Maryland,2021-22,173,91
210494,South River High School,Maryland,2022-23,184,88
210785,Southern Garrett High School,Maryland,2013-14,NA,NA
210785,Southern Garrett High School,Maryland,2014-15,NA,NA
210785,Southern Garrett High School,Maryland,2015-16,NA,NA
210785,Southern Garrett High School,Maryland,2016-17,NA,NA
210785,Southern Garrett High School,Maryland,2017-18,NA,NA
210785,Southern Garrett High School,Maryland,2018-19,NA,NA
210785,Southern Garrett High School,Maryland,2019-20,NA,NA
210785,Southern Garrett High School,Maryland,2020-21,NA,NA
210785,Southern Garrett High School,Maryland,2021-22,NA,NA
210785,Southern Garrett High School,Maryland,2022-23,13,<10
210720,Southern High School,Maryland,2013-14,32,14
210720,Southern High School,Maryland,2014-15,36,20
210720,Southern High School,Maryland,2015-16,29,11
210720,Southern High School,Maryland,2016-17,47,24
210720,Southern High School,Maryland,2017-18,33,11
210720,Southern High School,Maryland,2018-19,37,16
210720,Southern High School,Maryland,2019-20,37,13
210720,Southern High School,Maryland,2020-21,24,10
210720,Southern High School,Maryland,2021-22,36,17
210720,Southern High School,Maryland,2022-23,53,31
210212,Sparrows Point High School,Maryland,2013-14,NA,NA
210212,Sparrows Point High School,Maryland,2014-15,11,<10
210212,Sparrows Point High School,Maryland,2015-16,NA,NA
210212,Sparrows Point High School,Maryland,2016-17,NA,NA
210212,Sparrows Point High School,Maryland,2017-18,15,<10
210212,Sparrows Point High School,Maryland,2018-19,19,11
210212,Sparrows Point High School,Maryland,2019-20,11,<10
210212,Sparrows Point High School,Maryland,2020-21,22,12
210212,Sparrows Point High School,Maryland,2021-22,27,11
210212,Sparrows Point High School,Maryland,2022-23,35,15
210922,Spencerville Adventist Academy,Maryland,2013-14,NA,NA
210922,Spencerville Adventist Academy,Maryland,2014-15,NA,NA
210922,Spencerville Adventist Academy,Maryland,2015-16,NA,NA
210922,Spencerville Adventist Academy,Maryland,2016-17,10,<10
210922,Spencerville Adventist Academy,Maryland,2017-18,17,10
210922,Spencerville Adventist Academy,Maryland,2018-19,16,<10
210922,Spencerville Adventist Academy,Maryland,2019-20,15,<10
210922,Spencerville Adventist Academy,Maryland,2020-21,14,<10
210922,Spencerville Adventist Academy,Maryland,2021-22,17,10
210922,Spencerville Adventist Academy,Maryland,2022-23,14,11
210969,Springbrook High School,Maryland,2013-14,101,45
210969,Springbrook High School,Maryland,2014-15,91,49
210969,Springbrook High School,Maryland,2015-16,75,26
210969,Springbrook High School,Maryland,2016-17,105,53
210969,Springbrook High School,Maryland,2017-18,127,42
210969,Springbrook High School,Maryland,2018-19,143,63
210969,Springbrook High School,Maryland,2019-20,114,49
210969,Springbrook High School,Maryland,2020-21,120,56
210969,Springbrook High School,Maryland,2021-22,188,133
210969,Springbrook High School,Maryland,2022-23,159,93
210245,Stephen Decatur High School,Maryland,2013-14,37,22
210245,Stephen Decatur High School,Maryland,2014-15,36,17
210245,Stephen Decatur High School,Maryland,2015-16,36,19
210245,Stephen Decatur High School,Maryland,2016-17,53,30
210245,Stephen Decatur High School,Maryland,2017-18,50,18
210245,Stephen Decatur High School,Maryland,2018-19,49,22
210245,Stephen Decatur High School,Maryland,2019-20,69,42
210245,Stephen Decatur High School,Maryland,2020-21,51,29
210245,Stephen Decatur High School,Maryland,2021-22,66,33
210245,Stephen Decatur High School,Maryland,2022-23,51,15
210252,Stone Ridge Sch Sacred Heart,Maryland,2013-14,28,14
210252,Stone Ridge Sch Sacred Heart,Maryland,2014-15,28,19
210252,Stone Ridge Sch Sacred Heart,Maryland,2015-16,25,11
210252,Stone Ridge Sch Sacred Heart,Maryland,2016-17,36,25
210252,Stone Ridge Sch Sacred Heart,Maryland,2017-18,34,20
210252,Stone Ridge Sch Sacred Heart,Maryland,2018-19,39,17
210252,Stone Ridge Sch Sacred Heart,Maryland,2019-20,31,14
210252,Stone Ridge Sch Sacred Heart,Maryland,2020-21,41,17
210252,Stone Ridge Sch Sacred Heart,Maryland,2021-22,34,15
210252,Stone Ridge Sch Sacred Heart,Maryland,2022-23,39,22
211002,Suitland High School,Maryland,2013-14,28,10
211002,Suitland High School,Maryland,2014-15,19,10
211002,Suitland High School,Maryland,2015-16,23,<10
211002,Suitland High School,Maryland,2016-17,26,<10
211002,Suitland High School,Maryland,2017-18,29,<10
211002,Suitland High School,Maryland,2018-19,18,<10
211002,Suitland High School,Maryland,2019-20,19,<10
211002,Suitland High School,Maryland,2020-21,16,<10
211002,Suitland High School,Maryland,2021-22,28,<10
211002,Suitland High School,Maryland,2022-23,42,12
210405,Surrattsville High School,Maryland,2013-14,17,<10
210405,Surrattsville High School,Maryland,2014-15,NA,NA
210405,Surrattsville High School,Maryland,2015-16,NA,NA
210405,Surrattsville High School,Maryland,2016-17,NA,NA
210405,Surrattsville High School,Maryland,2017-18,NA,NA
210405,Surrattsville High School,Maryland,2018-19,NA,NA
210405,Surrattsville High School,Maryland,2019-20,NA,NA
210405,Surrattsville High School,Maryland,2020-21,NA,NA
210405,Surrattsville High School,Maryland,2021-22,13,<10
210405,Surrattsville High School,Maryland,2022-23,NA,NA
211007,Takoma Academy,Maryland,2013-14,NA,NA
211007,Takoma Academy,Maryland,2014-15,11,<10
211007,Takoma Academy,Maryland,2015-16,11,<10
211007,Takoma Academy,Maryland,2016-17,12,<10
211007,Takoma Academy,Maryland,2017-18,15,<10
211007,Takoma Academy,Maryland,2018-19,14,<10
211007,Takoma Academy,Maryland,2019-20,11,<10
211007,Takoma Academy,Maryland,2020-21,11,<10
211007,Takoma Academy,Maryland,2021-22,20,<10
211007,Takoma Academy,Maryland,2022-23,22,14
210909,Thomas Sprigg Wootton High Sch,Maryland,2013-14,399,248
210909,Thomas Sprigg Wootton High Sch,Maryland,2014-15,402,275
210909,Thomas Sprigg Wootton High Sch,Maryland,2015-16,339,209
210909,Thomas Sprigg Wootton High Sch,Maryland,2016-17,353,236
210909,Thomas Sprigg Wootton High Sch,Maryland,2017-18,377,240
210909,Thomas Sprigg Wootton High Sch,Maryland,2018-19,380,251
210909,Thomas Sprigg Wootton High Sch,Maryland,2019-20,405,272
210909,Thomas Sprigg Wootton High Sch,Maryland,2020-21,405,267
210909,Thomas Sprigg Wootton High Sch,Maryland,2021-22,456,347
210909,Thomas Sprigg Wootton High Sch,Maryland,2022-23,419,287
211054,Thomas Stone High School,Maryland,2013-14,13,<10
211054,Thomas Stone High School,Maryland,2014-15,14,<10
211054,Thomas Stone High School,Maryland,2015-16,16,<10
211054,Thomas Stone High School,Maryland,2016-17,18,<10
211054,Thomas Stone High School,Maryland,2017-18,20,<10
211054,Thomas Stone High School,Maryland,2018-19,16,<10
211054,Thomas Stone High School,Maryland,2019-20,14,<10
211054,Thomas Stone High School,Maryland,2020-21,19,<10
211054,Thomas Stone High School,Maryland,2021-22,29,<10
211054,Thomas Stone High School,Maryland,2022-23,27,13
210835,Tome School,Maryland,2013-14,19,11
210835,Tome School,Maryland,2014-15,14,10
210835,Tome School,Maryland,2015-16,13,<10
210835,Tome School,Maryland,2016-17,13,<10
210835,Tome School,Maryland,2017-18,16,11
210835,Tome School,Maryland,2018-19,23,15
210835,Tome School,Maryland,2019-20,14,<10
210835,Tome School,Maryland,2020-21,13,<10
210835,Tome School,Maryland,2021-22,22,19
210835,Tome School,Maryland,2022-23,17,14
211035,Towson High School,Maryland,2013-14,89,53
211035,Towson High School,Maryland,2014-15,95,57
211035,Towson High School,Maryland,2015-16,85,52
211035,Towson High School,Maryland,2016-17,136,77
211035,Towson High School,Maryland,2017-18,166,88
211035,Towson High School,Maryland,2018-19,152,84
211035,Towson High School,Maryland,2019-20,142,79
211035,Towson High School,Maryland,2020-21,157,88
211035,Towson High School,Maryland,2021-22,200,130
211035,Towson High School,Maryland,2022-23,181,102
210550,Tuscarora High School,Maryland,2013-14,69,35
210550,Tuscarora High School,Maryland,2014-15,64,31
210550,Tuscarora High School,Maryland,2015-16,56,20
210550,Tuscarora High School,Maryland,2016-17,66,34
210550,Tuscarora High School,Maryland,2017-18,79,40
210550,Tuscarora High School,Maryland,2018-19,71,48
210550,Tuscarora High School,Maryland,2019-20,92,46
210550,Tuscarora High School,Maryland,2020-21,65,32
210550,Tuscarora High School,Maryland,2021-22,101,68
210550,Tuscarora High School,Maryland,2022-23,77,46
210671,Urbana High School,Maryland,2013-14,131,81
210671,Urbana High School,Maryland,2014-15,110,70
210671,Urbana High School,Maryland,2015-16,120,65
210671,Urbana High School,Maryland,2016-17,169,97
210671,Urbana High School,Maryland,2017-18,165,97
210671,Urbana High School,Maryland,2018-19,195,121
210671,Urbana High School,Maryland,2019-20,197,117
210671,Urbana High School,Maryland,2020-21,184,120
210671,Urbana High School,Maryland,2021-22,252,174
210671,Urbana High School,Maryland,2022-23,254,154
211055,Walkersville High School,Maryland,2013-14,33,24
211055,Walkersville High School,Maryland,2014-15,40,17
211055,Walkersville High School,Maryland,2015-16,35,16
211055,Walkersville High School,Maryland,2016-17,35,19
211055,Walkersville High School,Maryland,2017-18,33,19
211055,Walkersville High School,Maryland,2018-19,37,23
211055,Walkersville High School,Maryland,2019-20,20,13
211055,Walkersville High School,Maryland,2020-21,38,23
211055,Walkersville High School,Maryland,2021-22,53,39
211055,Walkersville High School,Maryland,2022-23,77,50
210271,Walt Whitman High School,Maryland,2013-14,225,148
210271,Walt Whitman High School,Maryland,2014-15,249,173
210271,Walt Whitman High School,Maryland,2015-16,219,135
210271,Walt Whitman High School,Maryland,2016-17,250,164
210271,Walt Whitman High School,Maryland,2017-18,297,181
210271,Walt Whitman High School,Maryland,2018-19,302,188
210271,Walt Whitman High School,Maryland,2019-20,310,196
210271,Walt Whitman High School,Maryland,2020-21,325,194
210271,Walt Whitman High School,Maryland,2021-22,357,245
210271,Walt Whitman High School,Maryland,2022-23,354,211
210912,Walter Johnson High School,Maryland,2013-14,216,127
210912,Walter Johnson High School,Maryland,2014-15,248,148
210912,Walter Johnson High School,Maryland,2015-16,249,139
210912,Walter Johnson High School,Maryland,2016-17,294,182
210912,Walter Johnson High School,Maryland,2017-18,286,162
210912,Walter Johnson High School,Maryland,2018-19,332,187
210912,Walter Johnson High School,Maryland,2019-20,328,183
210912,Walter Johnson High School,Maryland,2020-21,333,204
210912,Walter Johnson High School,Maryland,2021-22,414,230
210912,Walter Johnson High School,Maryland,2022-23,465,297
210963,Washington Christian Academy,Maryland,2013-14,NA,NA
210963,Washington Christian Academy,Maryland,2014-15,NA,NA
210963,Washington Christian Academy,Maryland,2015-16,NA,NA
210963,Washington Christian Academy,Maryland,2016-17,NA,NA
210963,Washington Christian Academy,Maryland,2017-18,NA,NA
210963,Washington Christian Academy,Maryland,2018-19,NA,NA
210963,Washington Christian Academy,Maryland,2019-20,13,<10
210963,Washington Christian Academy,Maryland,2020-21,NA,NA
210963,Washington Christian Academy,Maryland,2021-22,17,<10
210963,Washington Christian Academy,Maryland,2022-23,12,<10
210600,Washington County Technical Hs,Maryland,2013-14,NA,NA
210600,Washington County Technical Hs,Maryland,2014-15,NA,NA
210600,Washington County Technical Hs,Maryland,2015-16,NA,NA
210600,Washington County Technical Hs,Maryland,2016-17,NA,NA
210600,Washington County Technical Hs,Maryland,2017-18,NA,NA
210600,Washington County Technical Hs,Maryland,2018-19,NA,NA
210600,Washington County Technical Hs,Maryland,2019-20,11,<10
210600,Washington County Technical Hs,Maryland,2020-21,NA,NA
210600,Washington County Technical Hs,Maryland,2021-22,19,<10
210600,Washington County Technical Hs,Maryland,2022-23,14,<10
210568,Watkins Mill High School,Maryland,2013-14,40,23
210568,Watkins Mill High School,Maryland,2014-15,48,28
210568,Watkins Mill High School,Maryland,2015-16,40,11
210568,Watkins Mill High School,Maryland,2016-17,65,35
210568,Watkins Mill High School,Maryland,2017-18,64,21
210568,Watkins Mill High School,Maryland,2018-19,70,28
210568,Watkins Mill High School,Maryland,2019-20,70,25
210568,Watkins Mill High School,Maryland,2020-21,84,40
210568,Watkins Mill High School,Maryland,2021-22,122,82
210568,Watkins Mill High School,Maryland,2022-23,122,83
210410,West Nottingham Academy,Maryland,2013-14,NA,NA
210410,West Nottingham Academy,Maryland,2014-15,NA,NA
210410,West Nottingham Academy,Maryland,2015-16,NA,NA
210410,West Nottingham Academy,Maryland,2016-17,NA,NA
210410,West Nottingham Academy,Maryland,2017-18,NA,NA
210410,West Nottingham Academy,Maryland,2018-19,NA,NA
210410,West Nottingham Academy,Maryland,2019-20,NA,NA
210410,West Nottingham Academy,Maryland,2020-21,NA,NA
210410,West Nottingham Academy,Maryland,2021-22,10,<10
210410,West Nottingham Academy,Maryland,2022-23,NA,NA
210220,Western High School,Maryland,2013-14,35,19
210220,Western High School,Maryland,2014-15,28,16
210220,Western High School,Maryland,2015-16,29,14
210220,Western High School,Maryland,2016-17,26,10
210220,Western High School,Maryland,2017-18,15,<10
210220,Western High School,Maryland,2018-19,15,<10
210220,Western High School,Maryland,2019-20,20,<10
210220,Western High School,Maryland,2020-21,16,<10
210220,Western High School,Maryland,2021-22,48,15
210220,Western High School,Maryland,2022-23,52,24
210221,Western Sch Tech Envrnmntl Sci,Maryland,2013-14,45,24
210221,Western Sch Tech Envrnmntl Sci,Maryland,2014-15,33,19
210221,Western Sch Tech Envrnmntl Sci,Maryland,2015-16,49,17
210221,Western Sch Tech Envrnmntl Sci,Maryland,2016-17,68,40
210221,Western Sch Tech Envrnmntl Sci,Maryland,2017-18,64,30
210221,Western Sch Tech Envrnmntl Sci,Maryland,2018-19,57,33
210221,Western Sch Tech Envrnmntl Sci,Maryland,2019-20,84,42
210221,Western Sch Tech Envrnmntl Sci,Maryland,2020-21,70,44
210221,Western Sch Tech Envrnmntl Sci,Maryland,2021-22,107,66
210221,Western Sch Tech Envrnmntl Sci,Maryland,2022-23,142,87
211059,Westlake High School,Maryland,2013-14,24,12
211059,Westlake High School,Maryland,2014-15,30,11
211059,Westlake High School,Maryland,2015-16,29,11
211059,Westlake High School,Maryland,2016-17,31,13
211059,Westlake High School,Maryland,2017-18,24,<10
211059,Westlake High School,Maryland,2018-19,21,<10
211059,Westlake High School,Maryland,2019-20,14,<10
211059,Westlake High School,Maryland,2020-21,14,<10
211059,Westlake High School,Maryland,2021-22,53,27
211059,Westlake High School,Maryland,2022-23,43,16
211080,Westminster High School,Maryland,2013-14,51,26
211080,Westminster High School,Maryland,2014-15,47,18
211080,Westminster High School,Maryland,2015-16,67,21
211080,Westminster High School,Maryland,2016-17,60,36
211080,Westminster High School,Maryland,2017-18,70,31
211080,Westminster High School,Maryland,2018-19,66,35
211080,Westminster High School,Maryland,2019-20,72,39
211080,Westminster High School,Maryland,2020-21,47,25
211080,Westminster High School,Maryland,2021-22,111,72
211080,Westminster High School,Maryland,2022-23,73,39
211085,Wheaton High School,Maryland,2013-14,54,25
211085,Wheaton High School,Maryland,2014-15,75,32
211085,Wheaton High School,Maryland,2015-16,51,15
211085,Wheaton High School,Maryland,2016-17,74,38
211085,Wheaton High School,Maryland,2017-18,84,40
211085,Wheaton High School,Maryland,2018-19,126,59
211085,Wheaton High School,Maryland,2019-20,176,102
211085,Wheaton High School,Maryland,2020-21,204,104
211085,Wheaton High School,Maryland,2021-22,250,179
211085,Wheaton High School,Maryland,2022-23,248,156
210935,Wicomico High School,Maryland,2013-14,16,10
210935,Wicomico High School,Maryland,2014-15,14,<10
210935,Wicomico High School,Maryland,2015-16,NA,NA
210935,Wicomico High School,Maryland,2016-17,14,<10
210935,Wicomico High School,Maryland,2017-18,13,<10
210935,Wicomico High School,Maryland,2018-19,10,<10
210935,Wicomico High School,Maryland,2019-20,NA,NA
210935,Wicomico High School,Maryland,2020-21,18,10
210935,Wicomico High School,Maryland,2021-22,19,11
210935,Wicomico High School,Maryland,2022-23,22,11
210412,Wilde Lake High School,Maryland,2013-14,85,52
210412,Wilde Lake High School,Maryland,2014-15,69,42
210412,Wilde Lake High School,Maryland,2015-16,96,43
210412,Wilde Lake High School,Maryland,2016-17,81,39
210412,Wilde Lake High School,Maryland,2017-18,84,43
210412,Wilde Lake High School,Maryland,2018-19,79,36
210412,Wilde Lake High School,Maryland,2019-20,63,33
210412,Wilde Lake High School,Maryland,2020-21,58,26
210412,Wilde Lake High School,Maryland,2021-22,116,59
210412,Wilde Lake High School,Maryland,2022-23,95,50
211090,Williamsport High School,Maryland,2013-14,14,<10
211090,Williamsport High School,Maryland,2014-15,11,<10
211090,Williamsport High School,Maryland,2015-16,NA,NA
211090,Williamsport High School,Maryland,2016-17,NA,NA
211090,Williamsport High School,Maryland,2017-18,13,<10
